专题,线索来源媒体,日期,标题,优先级P,命中规则,年份
T4D_新药研发,肝脏时间,2021-11-03,AASLD2021： 新设计使S-抗原转运抑制寡核苷酸聚合物（STOPS）肝脏浓度和活性提高,3,未命中,2021
T4D_新药研发,肝病知识,2021-11-21,乙肝抗病毒药物是饭前吃，还是饭后吃更好？,3,未命中,2021
T4D_新药研发,临床肝胆病杂志,2021-07-23,「转」EASL 2021：第三代乙肝病毒核心蛋白抑制剂 VNRX-9945 临床前研究结果公布,3,未命中,2021
T4D_新药研发,肝胆相照平台,2021-09-17,免疫检查点抑制剂与HBV抗病毒治疗：讨论与争鸣,3,未命中,2021
T4D_新药研发,肝脏时间,2021-07-23,EASL2021：第三代乙肝病毒核心蛋白抑制剂 VNRX-9945 临床前研究结果公布,3,未命中,2021
T4D_新药研发,肝胆相照平台,2021-04-05,核苷（酸）类似物抗病毒治疗对慢性乙肝患者血脂异常的潜在影响及其临床意义,3,未命中,2021
T4D_新药研发,肝脏时间,2021-11-09,AASLD2021：新型HBV核心抑制剂 ABI-4334临床前数据首次公布,3,未命中,2021
T4D_新药研发,肝脏时间,2021-09-16,乙肝病毒RNase H抑制剂在体外可有效抑制HBV复制和cccDNA形成,3,未命中,2021
T4D_新药研发,肝癌在线,2021-03-08,Journal of Viral Hepatitis：接受核苷酸核苷类似物治疗的慢乙肝患者肝细胞癌预测模型的动态评估,3,未命中,2021
T4D_新药研发,临床肝胆病杂志,2021-11-09,「转」肝胆资讯｜AASLD 2021：新型HBV核心抑制剂ABI-4334临床前数据首次公布,3,未命中,2021
T4D_新药研发,肝脏时间,2021-09-17,长效抗病毒药物XVIR-210治疗慢乙肝可能只需2月用1次！,3,未命中,2021
T4D_新药研发,肝脏时间,2021-08-18,又一款在研乙肝新药诞生！Assembly Bio宣布选出第四款乙肝病毒核心抑制剂,3,未命中,2021
T4D_新药研发,临床肝胆病杂志,2021-02-22,权威解读｜段钟平：慢乙肝抗病毒药物有哪几种？各有何特点？,3,未命中,2021
T4D_新药研发,肝脏时间,2021-06-21,值得关注！一种加了检查点抑制剂的新型治疗性乙肝疫苗,3,未命中,2021
T4D_新药研发,肝脏时间,2020-10-21,AASLD2020：反义寡核苷酸(ASOS)联合应用可提高抗乙肝病毒活性，并可与其他抗乙肝药物联合使用,3,未命中,2020
T4D_新药研发,肝脏时间,2020-06-28,Aligos 提交寡核苷酸类在研乙肝新药ALG-010133临床试验申请,3,未命中,2020
T4D_新药研发,临床肝胆病杂志,2020-07-06,「转」在研乙肝新药ATI-2173：一种新型肝靶向非链终止核苷酸治疗方案,3,未命中,2020
T4D_新药研发,肝脏时间,2020-07-01,在研乙肝新药ATI-2173：一种新型肝靶向非链终止核苷酸治疗方案,3,未命中,2020
T4D_新药研发,肝脏时间,2020-09-28,EASL2020：同屻柿佳HBV反义寡核苷酸：下一代可通过降低肝毒性和提高体内功效来显着提高治疗指数,3,未命中,2020
T4D_新药研发,肝病知识,2020-02-24,乙肝抗病毒药物的选择，你选对了吗？,3,未命中,2020
T4D_新药研发,肝病知识,2020-03-01,乙肝抗病毒药物，到底是饭前还是饭后服用？,3,未命中,2020
T4D_新药研发,肝脏时间,2020-09-26,恭喜！在研乙肝新药HBsAg抑制剂GST-HG121临床试验获批,3,未命中,2020
T4D_新药研发,雨露肝霖,2020-07-09,【系列分享】不同抗病毒药物对慢乙肝患者肝癌发生风险的影响,3,未命中,2020
T4D_新药研发,肝病知识,2020-10-09,抗病毒药物有一天忘记吃了，严重吗？,3,未命中,2020
T4D_新药研发,肝脏时间,2019-07-19,Spring Bank 联手 NIAID 研究HBV反义寡核苷酸化合物,3,未命中,2019
T4D_新药研发,肝脏时间,2019-08-01,在研乙肝新药进入抑制剂贺普拉肽获批进入Phase IIIII期临床,3,未命中,2019
T4D_新药研发,临床肝胆病杂志,2019-12-10,「转」Spring Bank在HepDART 2019发表嵌合反义寡核苷酸类在研乙型肝炎新药数据,3,未命中,2019
T4D_新药研发,肝脏时间,2019-10-29,AASLD2019：Arbutus联合布隆伯格研究所公布新型HBV衣壳抑制剂类乙肝新药,3,未命中,2019
T4D_新药研发,肝脏时间,2019-09-12,日本研究人员发现新型HBV衣壳组装抑制剂,3,未命中,2019
T4D_新药研发,肝脏时间,2019-03-30,EASL2019：新型乙肝病毒核心蛋白抑制剂ABI-H3733可阻断 cccDNA 合成,3,未命中,2019
T4D_新药研发,肝脏时间,2019-12-20,HepDART 2019：关键发现导致衣壳抑制剂类在研乙肝新药AB-506终止研究,3,未命中,2019
T4D_新药研发,肝脏时间,2019-11-08,恭喜！HBV核心蛋白抑制剂类在研乙肝新药 GST-HG141临床试验获批,3,未命中,2019
T4D_新药研发,临床肝胆病杂志,2019-01-24,直接抗病毒药物治疗儿童丙型肝炎1例报告,3,未命中,2019
T4D_新药研发,临床肝胆病杂志,2014-11-26,核苷和核苷酸类药物治疗慢性乙型肝炎的长期性—11期指南速递,3,未命中,2014
T4E_联合方案,中华肝脏病杂志,2019-05-31,【共识】非一线核苷（酸）类似物经治慢性乙型肝炎患者治疗策略调整专家共识,0,专家共识,2019
T4E_联合方案,雨露肝霖,2025-03-10,【期刊导读】核苷序贯联合PEG IFNα-2b治疗可显著提高慢乙肝或代偿期肝硬化患者的HBsAg清除率,1,期刊导读,2025
T4E_联合方案,肝脏时间,2025-04-06,APASL2025：Xalnesiran联合序贯PD-L1锁核酸治疗慢乙肝对HBsAg阴转疗效有限,1,HBsAg(清除|阴转|血清学转换),2025
T4E_联合方案,雨露肝霖,2025-02-08,【期刊导读】新证据：非酒精性脂肪性肝病影响核苷（酸）类似物治疗慢乙肝的疗效,1,期刊导读,2025
T4E_联合方案,肝脏时间,2025-05-17,EASL2025：治疗性乙肝疫苗BRII-179和Elebsiran等序贯联合用药48周HBsAg阴转率超40%,1,HBsAg(清除|阴转|血清学转换),2025
T4E_联合方案,雨露肝霖,2025-03-04,【愈见乙肝2024】长期核苷治疗获HBsAg清除仍发生肝癌的慢乙肝患者术后采用PEG IFNα联合治疗有效改善预后,1,HBsAg(清除|阴转|血清学转换),2025
T4E_联合方案,雨露肝霖,2023-10-30,【AASLD2023速递】乙肝新药JNJ-3989序贯联合聚乙二醇干扰素α有助于免疫耐受期患者的HBsAg清除及其持久性,1,HBsAg(清除|阴转|血清学转换),2023
T4E_联合方案,雨露肝霖,2022-05-12,【期刊导读】高分证据：干扰素α联合PD-1抗体是治疗肝癌有效的新策略,1,期刊导读,2022
T4E_联合方案,雨露肝霖,2022-06-08,【期刊导读】又一力证：干扰素α联合PD-1抗体是治疗肝癌有效的新策略,1,期刊导读,2022
T4E_联合方案,肝胆相照平台,2021-08-06,张欣欣教授：TDF序贯加用干扰素治疗HBeAg阳性慢乙肝初治患者，HBsAg清除率更高！,1,HBsAg(清除|阴转|血清学转换),2021
T4E_联合方案,雨露肝霖,2021-06-09,【期刊导读】SWAP研究最终结果出炉：联合治疗与序贯治疗的疗效相当但复发率更低,1,期刊导读,2021
T4E_联合方案,肝脏时间,2019-10-15,AASLD2019：[发生肝癌风险对比] 自发性HBsAg清除 VS. 核苷(酸)类似物HBsAg清除,1,HBsAg(清除|阴转|血清学转换),2019
T4E_联合方案,雨露肝霖,2019-06-24,【期刊导读】Endeavor研究：序贯联合IFN、IL-2和治疗性疫苗治疗ETV经治慢乙肝患者可获得更高的HBsAg清除率,1,期刊导读,2019
T4E_联合方案,临床肝胆病杂志,2019-03-21,J Hepatol：HBsAg血清学清除能够进一步降低核苷类似物治疗后实现病毒完全抑制患者进展为肝癌的风险,1,NEJM|Lancet|J Hepatol|Gastroenterology|Hepatology|JOH|JCTH,2019
T4E_联合方案,肝脏时间,2018-03-01,Hepatology：核酸聚合物REP 2139和核苷（酸）类似物联用能协同抗乙肝病毒,1,NEJM|Lancet|J Hepatol|Gastroenterology|Hepatology|JOH|JCTH,2018
T4E_联合方案,临床肝胆病杂志,2024-06-12,专家论坛｜鲁晓擘：一线核苷（酸）类似物经治的慢性乙型肝炎患者低病毒血症的发生及治疗策略,2,专家论坛,2024
T4E_联合方案,临床肝胆病杂志,2022-08-22,述评｜鲁凤民：衣壳组装调节剂联合核苷(酸)类似物治疗慢性乙型肝炎临床试验中亟待解决的科学问题,2,述评,2022
T4E_联合方案,肝胆相照平台,2021-03-11,「转」药物选择很关键！研究发现，相比核苷类似物，核苷酸类似物更能提高HBV相关HCC患者根治性切除术后的生存率 ｜ 大咖讲堂,2,专家访谈|名家访谈|大咖,2021
T4E_联合方案,肝脏时间,2025-05-11,EASL2025：在研乙肝新药Xalnesiran联合或序贯IFN治疗慢乙肝120周随访结果公布,3,未命中,2025
T4E_联合方案,肝脏时间,2024-06-10,EASL2024：JNJ-3989、JNJ-0535和NA序贯联合治疗慢乙肝数据公布,3,未命中,2024
T4E_联合方案,肝脏时间,2023-05-01,做个调查：使用核苷（酸）类似物后HBsAg变化情况,3,未命中,2023
T4E_联合方案,临床肝胆病杂志,2023-06-06,临床研究｜基线HBV血清标志物联合评分对核苷(酸)类似物抗病毒治疗慢性乙型肝炎患者HBeAg血清学转换的预测价值,3,未命中,2023
T4E_联合方案,肝胆相照平台,2023-03-07,APASL 2023 精彩汇报丨廖运范教授：HBeAg阴性慢乙肝的核苷(酸)类似物有限疗程治疗,3,未命中,2023
T4E_联合方案,肝脏时间,2023-11-14,AASLD2023：Imdusiran (AB-729）联合序贯治疗性乙肝疫苗VTP-300部分临床数据公布,3,未命中,2023
T4E_联合方案,肝脏时间,2022-08-22,「转」鲁凤民：衣壳组装调节剂联合核苷(酸)类似物治疗慢性乙型肝炎临床试验中亟待解决的科学问题,3,未命中,2022
T4E_联合方案,肝癌在线,2022-03-22,强强联合丨晚期HCC患者的福音--仑伐替尼序贯治疗,3,未命中,2022
T4E_联合方案,肝胆相照平台,2021-07-12,降低HCC，核苷酸类似物是否比核苷类似物更有优势？,3,未命中,2021
T4E_联合方案,临床肝胆病杂志,2021-06-11,「转」研究进展｜SWAP研究最终结果出炉：联合治疗与序贯治疗的疗效相当但复发率更低,3,未命中,2021
T4E_联合方案,肝胆相照平台,2020-09-04,「转」江建宁：长期核苷（酸）类似物治疗的乙型肝炎肝硬化患者发生肝癌的危险因素,3,未命中,2020
T4E_联合方案,中华肝脏病杂志,2020-08-28,【肝癌】江建宁：长期核苷（酸）类似物治疗的乙型肝炎肝硬化患者发生肝癌的危险因素,3,未命中,2020
T4E_联合方案,肝胆相照平台,2020-07-08,「转」如何科学解读文献中核苷（酸）类似物治疗慢性乙型肝炎的安全性数据？｜ 专家评述,3,未命中,2020
T4E_联合方案,雨露肝霖,2020-09-23,【会议撷萃】基于干扰素α治疗改善慢乙肝患者远期结局效果显著优于核苷单药,3,未命中,2020
T4E_联合方案,中华肝脏病杂志,2019-12-04,【专论】孙剑：干扰素与核苷（酸）类似物治疗对乙型肝炎相关肝细胞癌的影响,3,未命中,2019
T4E_联合方案,中华肝脏病杂志,2019-03-08,【病毒性肝炎】核苷（酸）类似物经治慢性乙型肝炎患者干扰素α治疗过程中细胞因子信号抑制因子3的表达与抗病毒疗效的关系,3,未命中,2019
T5_肝癌早筛,肝癌在线,2024-07-11,「转」NCCN指南 ｜ 肝细胞肝癌和胆道癌-指南更新要点,0,更新要点,2024
T5_肝癌早筛,肝癌在线,2024-06-27,核心要点 ｜ 乙肝病毒相关肝细胞癌抗病毒治疗中国专家共识(2023版),0,专家共识,2024
T5_肝癌早筛,肝癌在线,2023-02-10,乙肝病毒相关肝细胞癌抗病毒治疗中国专家共识(2023版) 发布！​,0,专家共识,2023
T5_肝癌早筛,肝癌在线,2021-06-24,重磅发布丨《中国肝癌早筛策略专家共识》,0,专家共识,2021
T5_肝癌早筛,中华肝脏病杂志,2021-06-22,【指南与共识】中国肝癌早筛策略专家共识,0,专家共识,2021
T5_肝癌早筛,中华肝脏病杂志,2021-10-22,【指南与共识】血液标志物用于临床肝细胞癌早期筛查的专家共识,0,专家共识,2021
T5_肝癌早筛,雨露肝霖,2025-06-06,EASL2025丨新建列线图模型可预测慢乙肝患者Peg-IFNα停药后96周时的HBsAg清除,1,HBsAg(清除|阴转|血清学转换),2025
T5_肝癌早筛,中华肝脏病杂志,2024-07-17,「转」JCTH｜肝细胞癌的超声检查：从诊断到预后,1,NEJM|Lancet|J Hepatol|Gastroenterology|Hepatology|JOH|JCTH,2024
T5_肝癌早筛,肝癌在线,2024-08-02,JOH ｜ 肝切除后肝细胞癌（HCC）侵袭性复发的关键组织学预测因素,1,NEJM|Lancet|J Hepatol|Gastroenterology|Hepatology|JOH|JCTH,2024
T5_肝癌早筛,雨露肝霖,2024-02-06,【期刊导读】吴超教授团队：无创诊断模型APG列线图可准确预测不确定期慢乙肝患者的显著肝脏炎症,1,期刊导读,2024
T5_肝癌早筛,肝癌在线,2023-01-04,「转」JCTH ｜ GALAD评分在肝细胞癌早诊和局部消融术后随访的有效性评估,1,NEJM|Lancet|J Hepatol|Gastroenterology|Hepatology|JOH|JCTH,2023
T5_肝癌早筛,中华肝脏病杂志,2022-02-17,「转」JCTH ｜ 基于二维剪切波弹性成像的列线图对慢加急肝衰竭患者预后的预测价值,1,NEJM|Lancet|J Hepatol|Gastroenterology|Hepatology|JOH|JCTH,2022
T5_肝癌早筛,中华肝脏病杂志,2021-09-18,【肝癌】卫晶：他汀类药物对慢性肝病肝细胞癌风险影响的Meta分析,1,荟萃分析|系统评价|Meta,2021
T5_肝癌早筛,雨露肝霖,2020-12-10,【期刊导读】超声扫描或甲胎蛋白筛查可降低慢乙肝患者肝癌相关死亡风险,1,期刊导读,2020
T5_肝癌早筛,临床肝胆病杂志,2019-06-24,J Hepatol：体力活动可以降低约45%的肝细胞癌风险,1,NEJM|Lancet|J Hepatol|Gastroenterology|Hepatology|JOH|JCTH,2019
T5_肝癌早筛,临床肝胆病杂志,2018-12-14,Hepatology：美国男性和女性的饮食模式和肝细胞癌的风险,1,NEJM|Lancet|J Hepatol|Gastroenterology|Hepatology|JOH|JCTH,2018
T5_肝癌早筛,中华肝脏病杂志,2025-05-14,述评 ｜ 南月敏：肝细胞癌早诊早治技术研究进展与临床应用,2,述评,2025
T5_肝癌早筛,肝癌在线,2024-07-04,大咖专访 ｜ 谢青教授：数字化医疗推动肝癌早筛早诊,2,专家访谈|名家访谈|大咖,2024
T5_肝癌早筛,肝癌在线,2024-07-09,大咖专访 ｜ 陈拥军教授：肝癌早筛及综合治疗策略,2,专家访谈|名家访谈|大咖,2024
T5_肝癌早筛,中华肝脏病杂志,2022-09-30,专家论坛 ｜ 魏卫卫 陈锦章：液体活检在肝细胞癌早筛和复发预测中的应用,2,专家论坛,2022
T5_肝癌早筛,临床肝胆病杂志,2022-02-07,专家论坛｜刘景丰：生物信息学在肝细胞癌风险预测中的应用,2,专家论坛,2022
T5_肝癌早筛,中华肝脏病杂志,2022-09-23,述评｜侯金林：多组学研究助力肝癌早筛早诊早治,2,述评,2022
T5_肝癌早筛,中华肝脏病杂志,2021-06-15,「转」大咖访谈丨谢青教授：建立肝癌早筛新模式，推进我国肝癌筛查与监测,2,专家访谈|名家访谈|大咖,2021
T5_肝癌早筛,中华肝脏病杂志,2021-05-11,【述评】侯金林：创建医院社区一体化“金字塔”肝癌筛查模式，实现肝癌早筛早诊早治,2,述评,2021
T5_肝癌早筛,肝癌在线,2021-08-27,「转」专家论坛｜肝细胞癌的靶向治疗,2,专家论坛,2021
T5_肝癌早筛,中华肝脏病杂志,2021-05-17,【专家论坛】李若坤：肝细胞癌规范化筛查及早期影像诊断策略,2,专家论坛,2021
T5_肝癌早筛,中华肝脏病杂志,2019-11-26,【述评】侯金林：行动起来，全力推动肝癌早筛早诊早治,2,述评,2019
T5_肝癌早筛,肝胆相照平台,2019-01-29,【学术争鸣】AFP在肝癌筛查中的意义,2,学术争鸣,2019
T5_肝癌早筛,中华肝脏病杂志,2025-04-09,肝癌 ｜ 陈凤喜郭大静：钆塞酸二钠增强磁共振成像术前诊断增殖型肝细胞癌的列线图模型构建及其价值评价,3,未命中,2025
T5_肝癌早筛,临床肝胆病杂志,2025-01-15,临床研究｜慢性乙型肝炎患者发生肝癌的危险因素分析及列线图预测模型构建,3,未命中,2025
T5_肝癌早筛,肝癌在线,2025-01-07,「转」科技助力肝病防控：乙肝管理数智化与肝癌早筛突破,3,未命中,2025
T5_肝癌早筛,中华肝脏病杂志,2025-02-08,综述 ｜ 宋昊林陈平：肝细胞癌早期筛查现状及展望,3,未命中,2025
T5_肝癌早筛,肝胆相照平台,2025-04-07,孙超主任团队发现：纳入GLIM标准的列线图能够预测住院肝硬化患者的长期死亡率,3,未命中,2025
T5_肝癌早筛,肝胆相照平台,2025-04-09,窦晓光教授：乙肝肝硬化“破局”之策-早筛、早诊、早治是关键,3,未命中,2025
T5_肝癌早筛,中华肝脏病杂志,2024-11-26,优先预发表 ｜ 陈凤喜郭大静：钆塞酸二钠增强磁共振成像术前诊断增殖型肝细胞癌的列线图模型及其价值研究,3,未命中,2024
T5_肝癌早筛,中华肝脏病杂志,2024-10-16,综述 ｜ 高一凡赵彩彦：乙型肝炎病毒相关肝细胞癌风险预测模型,3,未命中,2024
T5_肝癌早筛,肝癌在线,2024-08-21,鲁凤民教授：多指标联合提高原发性肝细胞癌诊断性筛查效能,3,未命中,2024
T5_肝癌早筛,肝癌在线,2024-08-06,​最新数据丨酒精性肝细胞癌：全球患病率、临床特征、监测、治疗和结局,3,未命中,2024
T5_肝癌早筛,肝癌在线,2024-05-16,樊蓉教授：肝癌早期筛查和监测的多组学研究,3,未命中,2024
T5_肝癌早筛,肝癌在线,2024-05-07,「转」专访揭秘 ｜ 侯金林教授：肝癌早筛技术的创新与应用,3,未命中,2024
T5_肝癌早筛,中华肝脏病杂志,2024-08-15,肝癌 ｜ 吴小雅江艺：术前GLR水平对肝细胞癌肝移植受者术后肿瘤复发的预测价值,3,未命中,2024
T5_肝癌早筛,临床肝胆病杂志,2024-11-22,特别关注｜肝细胞癌术后早期复发的高危因素及预测方法,3,未命中,2024
T5_肝癌早筛,肝癌在线,2024-10-22,刘秀峰教授：肝细胞癌系统治疗的未来方向,3,未命中,2024
T5_肝癌早筛,肝癌在线,2024-03-21,【前沿荟萃】2024 ASCO GI肝细胞癌研究进展,3,未命中,2024
T5_肝癌早筛,肝癌在线,2023-08-04,罗润齐教授：重视肝癌早筛早诊，液体活检技术大有可为,3,未命中,2023
T5_肝癌早筛,临床肝胆病杂志,2023-02-26,「转」PIVKA-II、AFP 以及二者组合：哪种最适合诊断肝细胞癌？,3,未命中,2023
T5_肝癌早筛,肝癌在线,2023-02-07,一文梳理 ｜ 中国肝癌早筛专家推荐流程,3,未命中,2023
T5_肝癌早筛,肝胆相照平台,2023-10-30,「转」蒋龙凤教授：肝癌早筛早诊-原发性肝癌二级预防共识解读,3,未命中,2023
T5_肝癌早筛,肝癌在线,2023-09-19,「转」南月敏教授：肝癌的病因预防、早筛早诊及多学科诊疗要点,3,未命中,2023
T5_肝癌早筛,肝癌在线,2023-08-24,文天夫教授：肝细胞癌全程管理的华西经验,3,未命中,2023
T5_肝癌早筛,肝癌在线,2023-04-13,郭亚兵教授：《中国原发性肝癌诊疗指南》筛查早诊篇,3,未命中,2023
T5_肝癌早筛,肝癌在线,2023-08-18,名医荟聚 ｜ 肝病都是拖出来的，别大意，做到早筛早诊,3,未命中,2023
T5_肝癌早筛,肝癌在线,2023-01-12,AFP早期应答+基线ALBI成为预测T+A疗效的新组合？,3,未命中,2023
T5_肝癌早筛,肝癌在线,2023-08-16,刘秀峰教授：肝细胞癌靶免治疗新征程,3,未命中,2023
T5_肝癌早筛,肝癌在线,2023-10-13,赵守松教授、徐葵花主任：肝细胞癌门静脉癌栓诊治进展,3,未命中,2023
T5_肝癌早筛,肝癌在线,2023-07-19,「转」EASL 2023丨肝细胞癌治疗--T+A篇,3,未命中,2023
T5_肝癌早筛,肝癌在线,2022-11-18,蒋龙凤教授：肝癌早筛早诊-原发性肝癌二级预防共识解读,3,未命中,2022
T5_肝癌早筛,肝癌在线,2022-10-26,「转」肝癌早筛：血清肿瘤标志物和液体活检,3,未命中,2022
T5_肝癌早筛,肝癌在线,2022-08-16,「转」肝细胞癌 （HCC）的药物治疗,3,未命中,2022
T5_肝癌早筛,肝癌在线,2022-10-26,周智教授：晚期肝细胞癌的治疗进展,3,未命中,2022
T5_肝癌早筛,肝癌在线,2022-12-03,刘梅教授：肝癌免疫微环境与晚期肝细胞癌治疗,3,未命中,2022
T5_肝癌早筛,肝胆相照平台,2022-06-21,高志良教授：聚焦血液标志物诊断技术，助力肝癌早筛早诊,3,未命中,2022
T5_肝癌早筛,肝胆相照平台,2022-03-17,爱肝日专访丨段钟平教授：重视早筛早诊，突破肝癌防治困境,3,未命中,2022
T5_肝癌早筛,肝癌在线,2022-01-27,金克敏：肝细胞癌转化治疗与实践,3,未命中,2022
T5_肝癌早筛,肝癌在线,2021-12-29,液体活检新技术cfDNA预警患癌风险，突破肝癌早筛瓶颈,3,未命中,2021
T5_肝癌早筛,中华肝脏病杂志,2021-11-02,【肝纤维化·肝硬化】张国梁 ：基于超声内镜及临床数据预测肝硬化患者出血风险的列线图模型建立,3,未命中,2021
T5_肝癌早筛,肝癌在线,2021-01-18,「转」丙肝病毒清除后，如何预测新的肝细胞癌风险？,3,未命中,2021
T5_肝癌早筛,中华肝脏病杂志,2021-09-17,【肝癌】周艳召：超声引导下经皮射频消融尾状叶肝细胞癌疗效分析,3,未命中,2021
T5_肝癌早筛,肝癌在线,2021-02-22,LiTES-HCC评分可用于预测肝细胞癌患者肝移植后的生存率,3,未命中,2021
T5_肝癌早筛,肝癌在线,2021-10-11,预测肝硬化患者HCC发生风险：超声和瞬时弹性成像哪个更靠谱？,3,未命中,2021
T5_肝癌早筛,肝胆相照平台,2021-07-28,谢青教授：建立肝癌筛查新模式，推进肝癌筛查与监测,3,未命中,2021
T5_肝癌早筛,肝胆相照平台,2021-07-31,陈恩强教授：肝癌早筛早诊，理想如何照进现实？,3,未命中,2021
T5_肝癌早筛,肝胆相照平台,2021-11-10,南月敏教授：聚焦新技术，助力我国肝癌早筛早诊新突破,3,未命中,2021
T5_肝癌早筛,肝癌在线,2021-03-23,评估肝硬度(LS)有助提高乙型肝炎发生肝细胞癌的PAGE‐B模型预测准确性,3,未命中,2021
T5_肝癌早筛,肝癌在线,2021-03-22,肝癌的筛查与监测，19条指南推荐建议来了！,3,未命中,2021
T5_肝癌早筛,肝癌在线,2021-01-19,「转」原发性肝癌的分层筛查与监测指南（2020版）,3,未命中,2021
T5_肝癌早筛,肝癌在线,2021-12-01,前沿资讯丨结合FIB-4、瞬时弹性成像和超声预测HCV治愈后发生HCC的风险策略,3,未命中,2021
T5_肝癌早筛,中华肝脏病杂志,2021-04-27,「转」耕耘早筛，力克肝癌 ｜ 侯金林教授：开创中国个体化肝癌筛查新模式,3,未命中,2021
T5_肝癌早筛,肝胆相照平台,2021-04-26,耕耘早筛，力克肝癌 ｜ 侯金林教授：开创中国个体化肝癌筛查新模式,3,未命中,2021
T5_肝癌早筛,肝癌在线,2021-09-10,「转」全面盘点丨肝细胞癌的免疫治疗,3,未命中,2021
T5_肝癌早筛,肝癌在线,2021-12-21,「转」关于肝细胞癌，这5点你有必要知道,3,未命中,2021
T5_肝癌早筛,肝癌在线,2020-11-06,年龄和纤维化指数可预测HBV DNA高水平但ALT正常的患者发生肝细胞癌的风险,3,未命中,2020
T5_肝癌早筛,中华肝脏病杂志,2020-02-06,蔡萍：【肝癌】肝细胞癌癌前病变富血供转化的风险分析,3,未命中,2020
T5_肝癌早筛,临床肝胆病杂志,2019-03-21,HBV相关肝细胞癌的危险因素、早期筛查和预防策略,3,未命中,2019
T5_肝癌早筛,肝胆相照平台,2019-11-21,北京佑安医院多学科联合肝癌研究团队建立肝细胞癌移植后早期复发预测模型,3,未命中,2019
T5_肝癌早筛,临床肝胆病杂志,2019-08-14,统计学｜Cox回归列线图(Nomogram)知多少,3,未命中,2019
T6_长期管理,中华肝脏病杂志,2019-08-26,「转」【共识】慢性乙型肝炎临床治愈（功能性治愈）专家共识,0,专家共识,2019
T6_长期管理,雨露肝霖,2019-08-21,中文版来了！慢性乙型肝炎临床治愈（功能性治愈）专家共识,0,专家共识,2019
T6_长期管理,肝胆相照平台,2021-11-02,慢性乙型肝炎临床治愈170例分析,1,临床治愈,2021
T6_长期管理,雨露肝霖,2019-11-01,广东省扬帆领航，取得“中国慢性乙型肝炎临床治愈（珠峰）工程”项目阶段性成果,1,临床治愈,2019
T6_长期管理,临床肝胆病杂志,2018-01-29,Hepatology：重组乙型肝炎病毒共价闭合环状DNA在小鼠模型中长期持留并诱导慢性肝炎,1,NEJM|Lancet|J Hepatol|Gastroenterology|Hepatology|JOH|JCTH,2018
T6_长期管理,临床肝胆病杂志,2017-08-08,孙剑教授谈：我国乙型肝炎长期随访队列的建设,1,队列,2017
T6_长期管理,临床肝胆病杂志,2014-07-08,Hepatology∶干扰素治疗丁型肝炎的长期随访结果,1,NEJM|Lancet|J Hepatol|Gastroenterology|Hepatology|JOH|JCTH,2014
T6_长期管理,临床肝胆病杂志,2025-02-11,述评｜庄辉院士：慢性乙型肝炎功能性治愈不是梦,2,述评,2025
T6_长期管理,雨露肝霖,2025-02-18,「转」专家论坛｜高志良：慢性乙型肝炎功能性治愈离完全治愈还有多远？,2,专家论坛,2025
T6_长期管理,临床肝胆病杂志,2025-02-14,专家论坛｜高志良：慢性乙型肝炎功能性治愈离完全治愈还有多远？,2,专家论坛,2025
T6_长期管理,雨露肝霖,2023-05-24,【名家访谈】尚佳教授：如何与乙肝患者沟通，提升治疗依从性,2,专家访谈|名家访谈|大咖,2023
T6_长期管理,临床肝胆病杂志,2023-08-30,专家论坛｜李军：慢性乙型肝炎合并非酒精性脂肪性肝病——当前的认识与争议,2,专家论坛,2023
T6_长期管理,临床肝胆病杂志,2023-02-02,述评｜庄辉院士：扩大慢性乙型肝炎治疗,2,述评,2023
T6_长期管理,临床肝胆病杂志,2022-08-31,专家论坛｜张继明：影响慢性乙型肝炎功能性治愈的因素及其机制,2,专家论坛,2022
T6_长期管理,中华肝脏病杂志,2021-09-09,【专家论坛】吴玉章：慢性乙型肝炎治疗性疫苗研究进展,2,专家论坛,2021
T6_长期管理,临床肝胆病杂志,2021-05-28,专家论坛｜侯金林：靶向适应性免疫治愈慢性乙型肝炎策略及进展,2,专家论坛,2021
T6_长期管理,临床肝胆病杂志,2021-05-27,专家论坛｜陈学福：慢性乙型肝炎的治疗现状,2,专家论坛,2021
T6_长期管理,临床肝胆病杂志,2020-06-11,述评｜杨东亮：免疫控制与慢性乙型肝炎功能性治愈的进展与挑战,2,述评,2020
T6_长期管理,中华肝脏病杂志,2020-03-30,【专家论坛】宓余强：慢性乙型肝炎合并非酒精性脂肪性肝病的特征及诊治对策,2,专家论坛,2020
T6_长期管理,中华肝脏病杂志,2019-03-29,【专家论坛】以母婴阻断为目的的抗乙型肝炎病毒药物治疗的停药时间,2,专家论坛,2019
T6_长期管理,临床肝胆病杂志,2025-05-14,「转」EASL 2025｜慢性乙型肝炎停药后复发风险预测指标研究进展,3,未命中,2025
T6_长期管理,中华肝脏病杂志,2025-01-16,临床热点 ｜ 庄辉院士：慢性乙型肝炎功能性治愈争论热点 (中),3,未命中,2025
T6_长期管理,临床肝胆病杂志,2025-01-14,特别关注｜慢性乙型肝炎合并代谢相关脂肪性肝病的研究进展,3,未命中,2025
T6_长期管理,肝胆相照平台,2024-12-25,孔媛媛教授：科技赋能肝病领域--乙肝管理依从性与肝癌早筛,3,未命中,2024
T6_长期管理,肝博士,2024-11-28,庄辉院士：慢性乙型肝炎「功能性治愈」不是梦,3,未命中,2024
